booking_id,customer_id,hotel_name,room_type,price_per_night,nights,total_amount,rating,payment_method,booking_platform,booking_date,check_in_date,check_out_date,discount,cancellation_policy,is_cancelled,booking_status
BKG197439,CUST41189,Amman Grand Hotel,Double,98.07,3,294.21,3.6,Credit Card,Expedia,2025-03-28,2025-04-23,2025-04-26,0,Non-refundable,0,Checked-out
BKG197440,CUST34946,Amman Grand Hotel,Single,47.86,2,38.77,4.1,Credit Card,Booking.com,2023-10-18,2023-12-10,2023-12-12,10,Non-refundable,1,Cancelled
BKG197441,CUST51033,Amman Grand Hotel,Deluxe,173.43,1,164.76,4.4,Credit Card,Agoda,2024-04-08,2024-05-17,2024-05-18,5,Partial Refund,0,Checked-out
BKG197442,CUST27506,Amman Grand Hotel,Single,43.38,2,73.75,3.8,Online Payment,Booking.com,2023-03-17,2023-04-06,2023-04-08,15,Partial Refund,0,Checked-out
BKG197443,CUST50390,Amman Grand Hotel,Single,68.46,1,68.46,3.5,Credit Card,Expedia,2023-04-17,2023-04-27,2023-04-28,0,Free Cancellation,0,Checked-out
BKG197444,CUST37349,Amman Grand Hotel,Single,77.19,1,77.19,4.1,Credit Card,Direct,2023-08-03,2023-08-23,2023-08-24,0,Free Cancellation,0,No-show
BKG197445,CUST47630,Amman Grand Hotel,Double,128.56,7,764.93,4.2,Bank Transfer,Agoda,2024-05-08,2024-05-27,2024-06-03,15,Partial Refund,0,Checked-out
BKG197446,CUST42780,Amman Grand Hotel,Single,55.58,3,141.73,3.4,Bank Transfer,Direct,2024-09-19,2024-10-10,2024-10-13,15,Free Cancellation,0,Checked-out
BKG197447,CUST31065,Amman Grand Hotel,Family,253.57,3,684.64,4.4,Credit Card,Direct,2025-08-05,2025-08-12,2025-08-15,10,Free Cancellation,0,Checked-out
BKG197448,CUST15190,Amman Grand Hotel,Single,69.66,2,118.42,4.2,Credit Card,Booking.com,2025-05-28,2025-06-04,2025-06-06,15,Non-refundable,0,Checked-out
BKG197449,CUST28039,Amman Grand Hotel,Single,52.49,2,94.48,3.9,Online Payment,Direct,2025-02-11,2025-02-27,2025-03-01,10,Partial Refund,0,Checked-out
BKG197450,CUST52402,Amman Grand Hotel,Single,71.75,5,287.0,4.8,Credit Card,Expedia,2025-12-23,2026-01-09,2026-01-14,20,Non-refundable,0,Checked-out
BKG197451,CUST45632,Amman Grand Hotel,Single,84.06,2,159.71,4.3,Credit Card,Direct,2025-06-27,2025-06-30,2025-07-02,5,Partial Refund,0,Checked-out
BKG197452,CUST13783,Amman Grand Hotel,Suite,253.07,1,253.07,4.4,Credit Card,Booking.com,2024-09-20,2024-10-11,2024-10-12,0,Free Cancellation,0,Checked-out
BKG197453,CUST12347,Amman Grand Hotel,Family,209.23,6,1255.38,4.2,Cash,Booking.com,2024-08-12,2024-08-29,2024-09-04,0,Non-refundable,0,Checked-out
BKG197454,CUST13599,Amman Grand Hotel,Single,63.22,3,66.56,4.1,Credit Card,Agoda,2025-07-24,2025-08-28,2025-08-31,10,Partial Refund,1,Cancelled
BKG197455,CUST12723,Amman Grand Hotel,Deluxe,200.17,1,190.16,4.8,Credit Card,Direct,2023-08-23,2023-08-26,2023-08-27,5,Partial Refund,0,Checked-out
BKG197456,CUST52732,Amman Grand Hotel,Double,111.71,7,664.67,4.2,Credit Card,Booking.com,2024-08-28,2024-09-21,2024-09-28,15,Free Cancellation,0,Checked-out
BKG197457,CUST43994,Amman Grand Hotel,Single,69.15,1,62.24,4.4,Cash,Direct,2025-06-15,2025-06-24,2025-06-25,10,Partial Refund,0,Checked-out
BKG197458,CUST52318,Amman Grand Hotel,Family,185.45,4,704.71,3.6,Bank Transfer,Direct,2023-05-11,2023-05-17,2023-05-21,5,Free Cancellation,0,Checked-out
BKG197459,CUST16494,Amman Grand Hotel,Single,57.35,7,381.38,4.0,Cash,Direct,2025-06-02,2025-06-15,2025-06-22,5,Non-refundable,0,Checked-out
BKG197460,CUST33230,Amman Grand Hotel,Double,90.52,4,362.08,5.0,Credit Card,Agoda,2025-09-05,2025-09-11,2025-09-15,0,Non-refundable,0,Checked-out
BKG197461,CUST37427,Amman Grand Hotel,Family,213.63,3,608.85,4.5,Credit Card,Direct,2025-05-27,2025-06-06,2025-06-09,5,Free Cancellation,0,Checked-out
BKG197462,CUST53392,Amman Grand Hotel,Single,68.72,8,467.3,3.4,Credit Card,Booking.com,2024-07-26,2024-08-01,2024-08-09,15,Free Cancellation,0,Checked-out
BKG197463,CUST33144,Amman Grand Hotel,Double,97.28,3,291.84,4.3,Credit Card,Expedia,2025-09-18,2025-10-17,2025-10-20,0,Partial Refund,0,Checked-out
BKG197464,CUST16494,Amman Grand Hotel,Single,64.25,2,115.65,3.4,Credit Card,Booking.com,2024-09-25,2024-10-10,2024-10-12,10,Non-refundable,0,Checked-out
BKG197465,CUST43994,Amman Grand Hotel,Single,68.41,1,0.0,4.1,Credit Card,Booking.com,2023-09-09,2023-10-06,2023-10-07,0,Free Cancellation,1,Cancelled
BKG197466,CUST13582,Amman Grand Hotel,Single,68.37,9,430.73,5.0,Online Payment,Direct,2025-07-08,2025-07-10,2025-07-19,30,Partial Refund,0,Checked-out
BKG197467,CUST18786,Amman Grand Hotel,Double,86.92,3,0.0,4.1,Online Payment,Booking.com,2024-10-29,2024-11-15,2024-11-18,0,Free Cancellation,1,Cancelled
BKG197468,CUST50023,Amman Grand Hotel,Family,183.52,8,1174.53,4.0,Credit Card,Direct,2024-12-05,2024-12-11,2024-12-19,20,Non-refundable,0,Checked-out
BKG197469,CUST52575,Amman Grand Hotel,Single,69.34,5,312.03,4.3,Credit Card,Booking.com,2025-12-01,2025-12-05,2025-12-10,10,Free Cancellation,0,Checked-out
BKG197470,CUST53936,Amman Grand Hotel,Double,134.16,5,603.72,3.2,Online Payment,Booking.com,2025-09-22,2025-10-18,2025-10-23,10,Free Cancellation,0,Checked-out
BKG197471,CUST18066,Amman Grand Hotel,Double,104.77,2,209.54,4.7,Credit Card,Agoda,2023-02-03,2023-03-25,2023-03-27,0,Partial Refund,0,Checked-out
BKG197472,CUST34603,Amman Grand Hotel,Double,66.82,1,60.14,4.4,Online Payment,Expedia,2025-11-25,2025-12-11,2025-12-12,10,Partial Refund,0,Checked-out
BKG197473,CUST31185,Amman Grand Hotel,Single,68.11,1,61.3,4.2,Cash,Direct,2024-12-02,2024-12-22,2024-12-23,10,Partial Refund,0,Checked-out
BKG197474,CUST41378,Amman Grand Hotel,Single,44.01,9,297.07,4.1,Cash,Direct,2023-01-10,2023-01-17,2023-01-26,25,Partial Refund,0,Checked-out
BKG197475,CUST32292,Amman Grand Hotel,Family,146.29,5,621.73,3.3,Credit Card,Booking.com,2023-02-17,2023-03-16,2023-03-21,15,Free Cancellation,0,Checked-out
BKG197476,CUST35904,Amman Grand Hotel,Deluxe,98.31,1,98.31,3.7,Credit Card,Booking.com,2024-12-08,2025-01-07,2025-01-08,0,Free Cancellation,0,Checked-out
BKG197477,CUST34946,Amman Grand Hotel,Double,92.73,3,264.28,4.5,Bank Transfer,Direct,2025-07-31,2025-08-23,2025-08-26,5,Partial Refund,0,Checked-out
BKG197478,CUST16723,Amman Grand Hotel,Single,70.0,3,210.0,4.1,Online Payment,Booking.com,2024-05-03,2024-05-05,2024-05-08,0,Free Cancellation,0,Checked-out
BKG197479,CUST47557,Amman Grand Hotel,Family,103.46,4,372.46,4.5,Credit Card,Agoda,2025-11-25,2025-12-07,2025-12-11,10,Partial Refund,0,Checked-out
BKG197480,CUST14129,Amman Grand Hotel,Single,68.82,5,309.69,4.2,Cash,Direct,2023-08-09,2023-08-17,2023-08-22,10,Free Cancellation,0,Checked-out
BKG197481,CUST18066,Amman Grand Hotel,Suite,201.64,1,191.56,4.3,Bank Transfer,Direct,2025-06-10,2025-06-24,2025-06-25,5,Partial Refund,0,Checked-out
BKG197482,CUST28642,Amman Grand Hotel,Family,206.28,3,618.84,4.8,Credit Card,Agoda,2023-08-27,2023-08-31,2023-09-03,0,Partial Refund,0,Checked-out
BKG197483,CUST16733,Amman Grand Hotel,Single,48.05,1,40.84,3.6,Credit Card,Direct,2023-12-06,2023-12-17,2023-12-18,15,Partial Refund,0,Checked-out
BKG197484,CUST24463,Amman Grand Hotel,Double,101.83,5,0.0,4.1,Credit Card,Booking.com,2024-05-15,2024-06-18,2024-06-23,15,Free Cancellation,1,Cancelled
BKG197485,CUST52931,Amman Grand Hotel,Single,49.9,1,44.91,4.3,Credit Card,Booking.com,2025-02-11,2025-03-01,2025-03-02,10,Free Cancellation,0,Checked-out
BKG197486,CUST11849,Amman Grand Hotel,Suite,262.96,4,1051.84,4.8,Credit Card,Expedia,2023-10-14,2023-11-27,2023-12-01,0,Free Cancellation,0,Checked-out
BKG197487,CUST43994,Amman Grand Hotel,Double,118.53,2,225.21,3.4,Credit Card,Booking.com,2023-12-21,2023-12-26,2023-12-28,5,Partial Refund,0,Checked-out
BKG197488,CUST18118,Amman Grand Hotel,Single,70.32,1,70.32,4.7,Online Payment,Expedia,2025-10-29,2025-11-22,2025-11-23,0,Free Cancellation,0,Checked-out
BKG197489,CUST21984,Amman Grand Hotel,Single,74.22,4,282.04,3.4,Cash,Direct,2025-05-22,2025-06-20,2025-06-24,5,Partial Refund,0,Checked-out
BKG197490,CUST42535,Amman Grand Hotel,Single,101.65,4,406.6,3.6,Credit Card,Booking.com,2023-06-17,2023-07-14,2023-07-18,0,Partial Refund,0,Checked-out
BKG197491,CUST12070,Amman Grand Hotel,Deluxe,123.29,2,246.58,5.0,Credit Card,Direct,2023-05-08,2023-05-14,2023-05-16,0,Partial Refund,0,Checked-out
BKG197492,CUST19676,Amman Grand Hotel,Single,54.13,3,138.03,3.8,Credit Card,Booking.com,2024-08-02,2024-10-08,2024-10-11,15,Free Cancellation,0,Checked-out
BKG197493,CUST16227,Amman Grand Hotel,Family,230.68,5,980.39,4.0,Online Payment,Booking.com,2023-10-05,2023-10-13,2023-10-18,15,Partial Refund,0,Checked-out
BKG197494,CUST34946,Amman Grand Hotel,Single,54.88,4,219.52,4.4,Online Payment,Booking.com,2025-12-20,2026-01-20,2026-01-24,0,Free Cancellation,0,Checked-out
BKG197495,CUST47440,Amman Grand Hotel,Suite,261.92,2,497.65,3.7,Online Payment,Direct,2023-05-21,2023-06-12,2023-06-14,5,Non-refundable,0,Checked-out
BKG197496,CUST43994,Amman Grand Hotel,Family,142.77,3,428.31,3.9,Credit Card,Booking.com,2025-05-22,2025-06-30,2025-07-03,0,Partial Refund,0,Checked-out
BKG197497,CUST23075,Amman Grand Hotel,Double,69.99,1,62.99,4.4,Online Payment,Booking.com,2023-03-08,2023-03-16,2023-03-17,10,Partial Refund,0,Checked-out
BKG197498,CUST49740,Amman Grand Hotel,Deluxe,213.93,1,192.54,3.7,Cash,Direct,2023-07-18,2023-08-04,2023-08-05,10,Free Cancellation,0,Checked-out
BKG197499,CUST31998,Amman Grand Hotel,Single,64.08,2,0.0,4.1,Credit Card,Expedia,2023-11-13,2023-12-05,2023-12-07,10,Free Cancellation,1,Cancelled
BKG197500,CUST51033,Amman Grand Hotel,Family,95.0,2,180.5,4.1,Credit Card,Booking.com,2023-10-28,2023-11-10,2023-11-12,5,Non-refundable,0,Checked-out
BKG197501,CUST14169,Amman Grand Hotel,Suite,296.84,4,1127.99,4.0,Credit Card,Expedia,2025-09-02,2025-09-17,2025-09-21,5,Free Cancellation,0,Checked-out
BKG197502,CUST47349,Amman Grand Hotel,Double,109.92,3,329.76,4.4,Online Payment,Agoda,2023-04-07,2023-04-28,2023-05-01,0,Non-refundable,0,Checked-out
BKG197503,CUST25117,Amman Grand Hotel,Family,175.0,1,175.0,4.0,Online Payment,Booking.com,2024-05-23,2024-06-11,2024-06-12,0,Partial Refund,0,Checked-out
BKG197504,CUST38394,Amman Grand Hotel,Family,241.95,2,435.51,4.0,Credit Card,Expedia,2023-08-07,2023-08-30,2023-09-01,10,Partial Refund,0,Checked-out
BKG197505,CUST41651,Amman Grand Hotel,Deluxe,112.31,7,589.63,4.8,Credit Card,Agoda,2025-02-10,2025-03-04,2025-03-11,25,Non-refundable,0,Checked-out
BKG197506,CUST17742,Amman Grand Hotel,Deluxe,110.77,1,99.69,3.7,Online Payment,Booking.com,2024-12-14,2024-12-27,2024-12-28,10,Partial Refund,0,Checked-out
BKG197507,CUST32109,Amman Grand Hotel,Double,55.99,2,111.98,3.7,Online Payment,Agoda,2024-01-29,2024-02-21,2024-02-23,0,Free Cancellation,0,Checked-out
BKG197508,CUST31998,Amman Grand Hotel,Single,59.27,1,47.42,4.2,Online Payment,Direct,2025-06-22,2025-07-03,2025-07-04,20,Free Cancellation,0,Checked-out
BKG197509,CUST34901,Amman Grand Hotel,Double,60.61,3,136.37,4.0,Online Payment,Direct,2024-01-07,2024-01-15,2024-01-18,25,Partial Refund,0,Checked-out
BKG197510,CUST40756,Amman Grand Hotel,Single,53.97,2,102.54,3.8,Credit Card,Booking.com,2023-01-23,2023-03-02,2023-03-04,5,Partial Refund,0,Checked-out
BKG197511,CUST31769,Amman Grand Hotel,Double,79.44,2,158.88,4.2,Credit Card,Booking.com,2024-09-25,2024-10-21,2024-10-23,0,Non-refundable,0,Checked-out
BKG197512,CUST10293,Amman Grand Hotel,Double,100.63,1,100.63,4.0,Credit Card,Booking.com,2024-07-23,2024-08-11,2024-08-12,0,Non-refundable,0,Checked-out
BKG197513,CUST23440,Amman Grand Hotel,Single,65.09,6,390.54,4.9,Credit Card,Booking.com,2024-10-18,2024-10-26,2024-11-01,0,Free Cancellation,0,Checked-out
BKG197514,CUST54869,Amman Grand Hotel,Deluxe,110.16,4,440.64,4.9,Bank Transfer,Direct,2023-11-23,2024-01-01,2024-01-05,0,Non-refundable,0,Checked-out
BKG197515,CUST26588,Amman Grand Hotel,Single,44.24,5,221.2,3.8,Bank Transfer,Direct,2025-06-11,2025-06-18,2025-06-23,0,Partial Refund,0,Checked-out
BKG197516,CUST42271,Amman Grand Hotel,Suite,253.18,1,253.18,4.8,Credit Card,Expedia,2023-04-27,2023-05-01,2023-05-02,0,Partial Refund,0,Checked-out
BKG197517,CUST45908,Amman Grand Hotel,Family,188.67,1,169.8,4.2,Online Payment,Booking.com,2025-07-11,2025-07-15,2025-07-16,10,Partial Refund,0,Checked-out
BKG197518,CUST33415,Amman Grand Hotel,Single,44.19,1,44.19,4.2,Bank Transfer,Agoda,2025-11-14,2025-11-20,2025-11-21,0,Free Cancellation,0,Checked-out
BKG197519,CUST15297,Amman Grand Hotel,Deluxe,132.23,8,952.06,4.2,Cash,Agoda,2023-05-25,2023-06-08,2023-06-16,10,Free Cancellation,0,Checked-out
BKG197520,CUST51889,Amman Grand Hotel,Single,51.17,5,243.06,3.2,Bank Transfer,Direct,2025-01-21,2025-02-03,2025-02-08,5,Non-refundable,0,Checked-out
BKG197521,CUST25227,Amman Grand Hotel,Family,189.63,9,1450.67,4.5,Cash,Direct,2024-05-25,2024-05-29,2024-06-07,15,Partial Refund,0,Checked-out
BKG197522,CUST36060,Amman Grand Hotel,Deluxe,169.4,12,1931.16,4.1,Credit Card,Expedia,2024-08-06,2024-08-18,2024-08-30,5,Partial Refund,0,Checked-out
BKG197523,CUST18089,Amman Grand Hotel,Suite,281.19,2,562.38,4.0,Credit Card,Booking.com,2025-05-29,2025-06-14,2025-06-16,0,Partial Refund,0,Checked-out
BKG197524,CUST52332,Amman Grand Hotel,Deluxe,169.02,4,574.67,4.5,Online Payment,Booking.com,2025-04-15,2025-04-26,2025-04-30,15,Partial Refund,0,Checked-out
BKG197525,CUST37100,Amman Grand Hotel,Deluxe,135.17,7,898.88,3.8,Credit Card,Booking.com,2024-12-09,2024-12-20,2024-12-27,5,Partial Refund,0,Checked-out
BKG197526,CUST31769,Amman Grand Hotel,Single,53.3,3,151.9,4.4,Online Payment,Agoda,2024-10-10,2024-11-04,2024-11-07,5,Partial Refund,0,Checked-out
BKG197527,CUST36117,Amman Grand Hotel,Deluxe,127.17,3,171.68,4.1,Credit Card,Agoda,2025-02-10,2025-04-01,2025-04-04,0,Non-refundable,1,Cancelled
BKG197528,CUST47545,Amman Grand Hotel,Double,141.78,2,241.03,5.0,Credit Card,Direct,2024-09-03,2024-09-07,2024-09-09,15,Free Cancellation,0,Checked-out
BKG197529,CUST16494,Amman Grand Hotel,Deluxe,157.26,1,157.26,3.4,Credit Card,Expedia,2024-06-24,2024-08-10,2024-08-11,0,Non-refundable,0,Checked-out
BKG197530,CUST43994,Amman Grand Hotel,Deluxe,113.42,5,567.1,3.7,Credit Card,Direct,2024-01-01,2024-01-12,2024-01-17,0,Free Cancellation,0,Checked-out
BKG197531,CUST12181,Amman Grand Hotel,Single,60.82,2,0.0,4.1,Credit Card,Agoda,2025-08-23,2025-08-28,2025-08-30,0,Free Cancellation,1,Cancelled
BKG197532,CUST32208,Amman Grand Hotel,Double,102.16,1,86.84,3.6,Online Payment,Booking.com,2024-08-17,2024-08-29,2024-08-30,15,Non-refundable,0,Checked-out
BKG197533,CUST41189,Amman Grand Hotel,Family,205.16,2,410.32,3.7,Online Payment,Agoda,2023-06-03,2023-06-07,2023-06-09,0,Partial Refund,0,Checked-out
BKG197534,CUST32208,Amman Grand Hotel,Double,85.75,5,407.31,4.9,Credit Card,Expedia,2025-05-08,2025-05-20,2025-05-25,5,Free Cancellation,0,Checked-out
BKG197535,CUST45908,Amman Grand Hotel,Single,53.21,5,239.45,4.4,Bank Transfer,Booking.com,2024-04-29,2024-05-16,2024-05-21,10,Non-refundable,0,Checked-out
BKG197536,CUST48506,Amman Grand Hotel,Deluxe,161.89,1,38.45,4.1,Cash,Agoda,2025-04-01,2025-04-18,2025-04-19,5,Partial Refund,1,Cancelled
BKG197537,CUST48134,Amman Grand Hotel,Family,146.4,1,131.76,4.1,Credit Card,Expedia,2023-10-17,2023-11-01,2023-11-02,10,Non-refundable,0,Checked-out
BKG197538,CUST27151,Amman Grand Hotel,Double,131.66,4,473.98,3.8,Credit Card,Direct,2023-07-16,2023-08-07,2023-08-11,10,Free Cancellation,0,Checked-out
BKG197539,CUST41826,Amman Grand Hotel,Deluxe,100.12,3,270.32,3.5,Credit Card,Booking.com,2024-06-22,2024-07-01,2024-07-04,10,Partial Refund,0,Checked-out
BKG197540,CUST10829,Amman Grand Hotel,Double,86.94,4,347.76,4.2,Credit Card,Direct,2024-12-29,2025-01-12,2025-01-16,0,Partial Refund,0,Checked-out
BKG197541,CUST14323,Amman Grand Hotel,Deluxe,156.2,3,468.6,3.2,Credit Card,Agoda,2025-05-29,2025-06-24,2025-06-27,0,Partial Refund,0,Checked-out
BKG197542,CUST32690,Amman Grand Hotel,Family,203.51,2,164.84,4.1,Credit Card,Agoda,2025-09-03,2025-10-06,2025-10-08,10,Non-refundable,1,Cancelled
BKG197543,CUST27553,Amman Grand Hotel,Double,88.82,4,355.28,4.0,Online Payment,Agoda,2025-12-12,2026-01-15,2026-01-19,0,Free Cancellation,0,Checked-out
BKG197544,CUST16494,Amman Grand Hotel,Deluxe,123.05,2,221.49,4.0,Cash,Direct,2025-10-02,2025-10-04,2025-10-06,10,Free Cancellation,0,Checked-out
BKG197545,CUST21198,Amman Grand Hotel,Double,103.74,2,176.36,4.6,Online Payment,Booking.com,2025-05-22,2025-05-30,2025-06-01,15,Free Cancellation,0,Checked-out
BKG197546,CUST35715,Amman Grand Hotel,Double,72.11,7,429.05,3.6,Credit Card,Direct,2024-10-03,2024-10-09,2024-10-16,15,Partial Refund,0,Checked-out
BKG197547,CUST13830,Amman Grand Hotel,Double,120.64,3,0.0,4.1,Credit Card,Expedia,2025-06-19,2025-07-02,2025-07-05,15,Free Cancellation,1,Cancelled
BKG197548,CUST46327,Amman Grand Hotel,Double,115.88,4,702.93,3.7,Bank Transfer,Expedia,2025-07-20,2025-07-25,2025-07-29,0,Free Cancellation,0,Checked-out
BKG197549,CUST30901,Amman Grand Hotel,Family,208.02,2,395.24,4.8,Credit Card,Direct,2023-05-16,2023-05-30,2023-06-01,5,Partial Refund,0,Checked-out
BKG197550,CUST41026,Amman Grand Hotel,Single,49.6,3,148.8,3.9,Cash,Direct,2023-08-26,2023-09-03,2023-09-06,0,Partial Refund,0,Checked-out
BKG197551,CUST48279,Amman Grand Hotel,Single,53.62,3,136.73,3.4,Credit Card,Booking.com,2023-06-24,2023-07-02,2023-07-05,15,Partial Refund,0,Checked-out
BKG197552,CUST18092,Amman Grand Hotel,Double,74.8,1,71.06,4.0,Credit Card,Direct,2025-02-21,2025-02-26,2025-02-27,5,Free Cancellation,0,Checked-out
BKG197553,CUST40107,Amman Grand Hotel,Double,75.64,4,287.43,4.2,Credit Card,Booking.com,2023-03-09,2023-03-21,2023-03-25,5,Partial Refund,0,Checked-out
BKG197554,CUST16494,Amman Grand Hotel,Double,113.72,1,113.72,4.1,Credit Card,Booking.com,2023-05-15,2023-05-27,2023-05-28,0,Non-refundable,0,Checked-out
BKG197555,CUST16227,Amman Grand Hotel,Double,62.65,2,119.04,3.7,Credit Card,Agoda,2025-01-17,2025-01-29,2025-01-31,5,Partial Refund,0,Checked-out
BKG197556,CUST20957,Amman Grand Hotel,Family,180.38,3,514.08,4.2,Online Payment,Agoda,2024-06-06,2024-06-13,2024-06-16,5,Non-refundable,0,Checked-out
BKG197557,CUST14481,Amman Grand Hotel,Double,79.31,6,428.27,4.2,Credit Card,Expedia,2025-04-05,2025-04-10,2025-04-16,10,Free Cancellation,0,Checked-out
BKG197558,CUST34504,Amman Grand Hotel,Deluxe,75.0,4,255.0,4.3,Online Payment,Expedia,2024-10-26,2024-11-10,2024-11-14,15,Non-refundable,0,Checked-out
BKG197559,CUST46996,Amman Grand Hotel,Double,60.7,1,60.7,4.2,Cash,Direct,2025-02-09,2025-02-27,2025-02-28,0,Free Cancellation,0,Checked-out
BKG197560,CUST19896,Amman Grand Hotel,Double,62.16,2,99.46,3.5,Credit Card,Direct,2025-03-18,2025-03-21,2025-03-23,20,Partial Refund,0,Checked-out
BKG197561,CUST48398,Amman Grand Hotel,Family,147.42,7,928.75,4.0,Credit Card,Booking.com,2023-10-01,2023-10-19,2023-10-26,10,Free Cancellation,0,Checked-out
BKG197562,CUST16227,Amman Grand Hotel,Single,41.17,5,174.97,4.4,Credit Card,Booking.com,2025-12-23,2026-01-22,2026-01-27,15,Non-refundable,0,Checked-out
BKG197563,CUST13398,Amman Grand Hotel,Double,106.9,2,203.11,3.8,Credit Card,Agoda,2024-06-27,2024-07-15,2024-07-17,5,Partial Refund,0,Checked-out
BKG197564,CUST20102,Amman Grand Hotel,Single,100.04,2,190.08,4.2,Credit Card,Expedia,2025-08-06,2025-08-30,2025-09-01,5,Non-refundable,0,Checked-out
BKG197565,CUST52730,Amman Grand Hotel,Deluxe,147.34,5,736.7,3.7,Online Payment,Agoda,2025-12-11,2025-12-24,2025-12-29,0,Partial Refund,0,Checked-out
BKG197566,CUST35743,Amman Grand Hotel,Single,74.77,1,74.77,3.0,Credit Card,Expedia,2025-05-13,2025-05-25,2025-05-26,0,Non-refundable,0,Checked-out
BKG197567,CUST37100,Amman Grand Hotel,Single,43.65,3,130.95,4.6,Credit Card,Expedia,2024-01-04,2024-02-10,2024-02-13,0,Non-refundable,0,Checked-out
BKG197568,CUST46996,Amman Grand Hotel,Deluxe,123.08,4,467.7,5.0,Credit Card,Direct,2024-02-21,2024-02-22,2024-02-26,5,Non-refundable,0,Checked-out
BKG197569,CUST37420,Amman Grand Hotel,Double,87.81,2,166.84,4.0,Credit Card,Direct,2024-11-24,2024-11-27,2024-11-29,5,Partial Refund,0,Checked-out
BKG197570,CUST36988,Amman Grand Hotel,Single,70.57,4,254.05,3.3,Credit Card,Direct,2023-10-10,2023-10-20,2023-10-24,10,Free Cancellation,0,Checked-out
BKG197571,CUST11357,Amman Grand Hotel,Deluxe,90.13,3,256.87,4.6,Online Payment,Expedia,2025-01-15,2025-02-02,2025-02-05,5,Free Cancellation,0,Checked-out
BKG197572,CUST44197,Amman Grand Hotel,Double,115.37,4,0.0,4.1,Credit Card,Direct,2024-12-05,2024-12-14,2024-12-18,0,Free Cancellation,1,Cancelled
BKG197573,CUST27364,Amman Grand Hotel,Single,77.43,1,73.56,4.2,Credit Card,Agoda,2025-11-27,2025-12-18,2025-12-19,5,Free Cancellation,0,Checked-out
BKG197574,CUST37831,Amman Grand Hotel,Suite,300.66,3,901.98,4.8,Credit Card,Direct,2023-12-20,2023-12-30,2024-01-02,0,Partial Refund,0,Checked-out
BKG197575,CUST36259,Amman Grand Hotel,Deluxe,166.14,2,315.67,3.9,Credit Card,Agoda,2023-05-11,2023-06-08,2023-06-10,5,Partial Refund,0,Checked-out
BKG197576,CUST51033,Amman Grand Hotel,Family,152.88,8,1039.58,3.6,Cash,Direct,2024-05-26,2024-05-29,2024-06-06,15,Non-refundable,0,Checked-out
BKG197577,CUST42715,Amman Grand Hotel,Single,74.55,1,63.37,3.2,Credit Card,Agoda,2024-11-03,2024-12-01,2024-12-02,15,Non-refundable,0,Checked-out
BKG197578,CUST12234,Amman Grand Hotel,Deluxe,116.69,1,99.19,4.0,Credit Card,Direct,2024-01-18,2024-02-19,2024-02-20,15,Partial Refund,0,Checked-out
BKG197579,CUST35740,Amman Grand Hotel,Single,80.7,3,60.53,4.1,Credit Card,Agoda,2024-08-29,2024-09-13,2024-09-16,0,Partial Refund,1,Cancelled
BKG197580,CUST13586,Amman Grand Hotel,Deluxe,179.06,7,1128.08,4.0,Credit Card,Direct,2025-12-09,2025-12-18,2025-12-25,10,Partial Refund,0,Checked-out
BKG197581,CUST26401,Amman Grand Hotel,Suite,285.6,1,285.6,4.8,Cash,Booking.com,2024-04-21,2024-06-07,2024-06-08,0,Partial Refund,0,Checked-out
BKG197582,CUST35540,Amman Grand Hotel,Single,51.94,10,467.46,4.0,Online Payment,Agoda,2023-07-31,2023-08-13,2023-08-23,10,Partial Refund,0,Checked-out
BKG197583,CUST29024,Amman Grand Hotel,Single,79.78,7,0.0,4.1,Online Payment,Direct,2023-12-12,2023-12-22,2023-12-29,25,Free Cancellation,1,Cancelled
BKG197584,CUST21198,Amman Grand Hotel,Single,74.66,2,149.32,4.1,Credit Card,Booking.com,2023-03-21,2023-03-27,2023-03-29,0,Free Cancellation,0,Checked-out
BKG197585,CUST16227,Amman Grand Hotel,Single,63.2,1,60.04,4.1,Online Payment,Agoda,2025-04-04,2025-04-20,2025-04-21,5,Non-refundable,0,No-show
